gid,건물1,건물2,건물3,도서관,민원행정기관,변압기,전기안전관리자,전기차,교통량,경제인구,주차면수,총점,Rank
다사79bb59ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66bb69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba52ba,0.066666667,0,0,0,0,0,0,0,0,0,0,0.133333333,2679
다사80aa49ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86aa56bb,0.044444444,0,0,0,0,0.026315789,0,0,0,0,0,0.115204678,2781
다사87bb64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa47ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사88bb62bb,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사79ab65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86aa58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72ab55bb,0,0,0,0.064516129,0,0,0.1,0,0.00547974,0,0,0.37547561,1766
다사79aa63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86aa58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70ab54ba,0,0,0,0,0,0.026315789,0,0,0,0,0,0.026315789,3384
다사78bb67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa62bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64aa64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab52aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab74ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab49bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa54ab,0,0,0,0.064516129,0,0.052631579,0,0,0.021607503,0,0,0.160362713,2519
다사77bb67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64ab61ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73ba63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ba71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74bb67ba,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사78ba54ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa50bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사87ba61aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70ba57ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83aa56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba50ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb47ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa64aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb59ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab64aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba58aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71bb66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa62ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ab68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab57bb,0.022222222,0,0,0.161290323,0,0,0,0,3.86E-06,0,0,0.205742494,2320
다사77ab63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사67bb71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb50ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb57ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74ba60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75bb68ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65bb65ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa54ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74bb67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ab59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ba60ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb60bb,0,0,0,0.032258065,0,0,0.1,0,0,0,0,0.332258065,1886
다사85bb68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ab69aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa57aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb55aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ba66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69aa67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69aa69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66ab66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ab70bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ba50ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66bb64ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사67bb67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab55bb,0,0,0,0,0,0,0.1,0,0,0,0,0.3,1986
다사77bb72aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ab60aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba65bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa50bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66bb71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab70bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba59ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba68aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69aa62bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70ab58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ab71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70aa71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ab57ab,0,0,0,0.064516129,0,0.026315789,0,0,0.00146458,0,0,0.093761078,2899
다사77ba73ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68aa67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84bb71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ab58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba50bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa74aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa56aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb53ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb73ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa65bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab45aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ba57ba,0,0,0,0.193548387,0,0.078947368,0,0,0.080435038,0,0,0.433365831,1607
다사77ba61ab,0,0,0,0.032258065,0,0,0,0,0,0,0,0.032258065,3319
다사79ba51ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba73ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa74bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72ba71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa55ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64bb65bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb59ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba52bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab57ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68aa63ab,0,0,0,0.032258065,0,0,0,0,0,0,0,0.032258065,3319
다사68bb72ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba60ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ab57bb,0.044444444,0,0,0.451612903,0,0.052631579,0,0.333333333,0.009202758,0,0,1.278205554,639
다사76bb73ab,0,0,0,1,0,0,0,0,0.010041039,0,0,1.020082079,816
다사67ba70aa,0.022222222,0,0,0,0,0.026315789,0,0,0,0,0,0.070760234,3026
다사68aa67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ba68ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69bb69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사87ab66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab72ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64aa61ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86bb69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84bb63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ab52bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa59ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사87aa63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa48bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68aa63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ab60bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa49ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba57aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa51bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72ab69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72bb68ba,0,0.5,0,0,0.5,0.105263158,0.3,0,0,0,0,3.005263158,117
다사82bb51aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사67bb62aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa57ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사63ab66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66aa64ba,0.044444444,0,0,0,0,0,0.1,0,0,0,0,0.388888889,1731
다사80ab56aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba46bb,0,0,0,0.1,0,0.026315789,0,0,0.007946782,0,0,0.142209354,2628
다사84aa60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb61aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa52ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사88ab65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba55ba,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사80bb56bb,0,0,0,0.033333333,0,0,0,0,0,0,0,0.033333333,3308
다사76aa67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb74aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb60aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa64ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86aa71aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba54aa,0.044444444,0,0,0,0,0.026315789,0,0,0,0,0,0.115204678,2781
다사68ab64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83aa53aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사87aa68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa57ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab58aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab73ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb47ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73aa60aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb60ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab72ba,0,0,0,0,0,0.552631579,1,0,0,0,0,3.552631579,74
다사85ab59ab,0.2,0,0,0.066666667,0,0.026315789,0,0,0.000835385,0,0,0.494653226,1478
다사80ab55bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ab70bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68bb64ba,0,0,0,0.033333333,0,0,0,0,0.097266359,0,0,0.227866051,2244
다사80ba67aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab57aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab58bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab48bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70bb69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69aa55bb,0,0,0,0,0,0.026315789,0,0,0,0,0,0.026315789,3384
다사75aa56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71aa72ab,0,0,0,0.033333333,0,0,0,0,0,0,0,0.033333333,3308
다사69bb72aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86bb68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab68ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba50ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ba63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70ba55ba,0,0,0,0.266666667,0,0.052631579,0,0,0.001189337,0,0,0.32167692,1923
다사83ba54ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66ab63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66bb65ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70bb72aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ba72ba,0.022222222,0,0,0,0,0,0.1,0,0,0,0,0.344444444,1849
다사75bb55ba,0,0,0,0,0,0,0.1,0,0,0,0,0.3,1986
다사76ab67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba62aa,0.044444444,0,0,0,0,0,0,0,0,0,0,0.088888889,2922
다사81ba68aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa50aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb53ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba62ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab71aa,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사71aa59ba,0,0,0,0,0,0.052631579,0.1,0,0,0,0,0.352631579,1829
다사81ab57aa,0,0,0,0.366666667,0,0,0,0,0,0,0,0.366666667,1792
다사79ba59ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba74ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab68aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba57ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86bb58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa56aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83aa48ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb53bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba51ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa55bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68bb72ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76bb57bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64aa66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72aa71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba68ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ba60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb74aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb61bb,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사85bb54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64bb62ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba54bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65ab63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65ba62aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa45ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84bb65ba,1,0,0,0.266666667,0,0.078947368,0.1,0,0.000128447,0,0,2.645870928,177
다사67ba69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa70bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb62ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab50ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb57bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83aa55aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa59ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70bb60ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba65ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba53aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68aa62bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb65bb,1,0,0,0,0,0.052631579,0.1,0,0,0,0,2.352631579,236
다사75aa61ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb45ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71bb71aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab57ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66bb66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ab72aa,0.133333333,0,0,0.233333333,0,0.026315789,0,0,8.50E-05,0,0,0.526485765,1419
다사80ab47ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab56bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69bb71aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa52bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64aa60bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab72aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab59ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb54bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사87ab63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65ba64aa,0,0,0,0.033333333,0,0.026315789,0.1,0,0,0,0,0.359649123,1812
다사73aa58aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa50ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab60ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ab66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66ab66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba54ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86bb67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa73aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa55bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb72ab,0.066666667,0,0,0,0,0,0,0,0,0,0,0.133333333,2679
다사84aa73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ba48aa,0.066666667,0,0,0.233333333,0,0.026315789,0,0,1,0,0,2.392982456,224
다사68ba58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68bb70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb73ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba74aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa48aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73bb57ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73ab70ab,0.266666667,0,0,0,0,0.026315789,0,0,0,0,0,0.559649123,1359
다사85ba71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb75aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb49bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba61aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa67aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사67ab69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba59ba,0,0,0,0,0,0,0.1,0,0,0,0,0.3,1986
다사66ab65bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ab62bb,0,0,0,0.066666667,0,0.052631579,0,0,0.502297032,0,0,1.123892309,737
다사72aa72ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb61aa,0,0,0,0,0,0,0.1,0,0,0,0,0.3,1986
다사68aa69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71aa71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab51aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ab63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74aa58bb,0.2,0,0,0.033333333,0,0.052631579,0,0,0,0,0,0.485964912,1508
다사68bb57bb,0.133333333,0,0,0.233333333,0,0.026315789,0,0,0.031790713,0,0,0.589897215,1319
다사77bb50aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ba68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66ba68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb72ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ab71aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab51ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba72ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa68aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사88aa65ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ba66ba,0,0,0,0,0,0.026315789,0,0,0,0,0,0.026315789,3384
다사79ba50ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb75aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab54ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73bb57ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb64ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74aa64aa,0.133333333,0,0,0.733333333,0,0.052631579,0.1,0,0.173504679,0,0,1.699640937,441
