gid,건물1,건물2,건물3,도서관,민원행정기,변압기,전기안전관,전기차,교통량,경제인구,주차면수,총점,Rank,총이용수,총충전량,일평균충전,일평균이용
다사68ab62ba,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3568,,,,
다사70aa60ab,0.421052632000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.020325203000000,0.000000000000000,0.000000000000000,0.000196446000000,0.013949163000000,0.000000000000000,0.950423178000000,866,,,,
다사82ab59ab,0.118421053000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.004065041000000,0.033333333000000,0.000000000000000,0.000000000000000,0.002169870000000,0.000000000000000,0.360172259000000,1811,,,,
다사80ba69bb,0.000000000000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000123000000,0.003099814000000,0.000000000000000,0.025190288000000,3475,,,,
다사75aa54ba,0.210526316000000,0.000000000000000,0,0.373134328000000,0.000000000000000,0.020325203000000,0.133333333000000,0.000000000000000,0.021309492000000,0.431494110000000,0.000000000000000,2.120119368000000,295,,,,
다사67aa67bb,0.105263158000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000088700000000,0.004339740000000,0.000000000000000,0.372702058000000,1771,,,,
다사81aa67ba,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004065041000000,3545,,,,
다사83ab71aa,0.078947368000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.000000000000000,0.066666667000000,0.000000000000000,0.000001970000000,0.000000000000000,0.000000000000000,0.417600168000000,1655,,,,
다사82aa46ba,0.065789474000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.008130081000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003099814000000,0.000000000000000,0.145908657000000,2601,,,,
다사83aa71aa,0.026315789000000,0.000000000000000,0,0.253731343000000,0.000000000000000,0.016260163000000,0.000000000000000,0.000000000000000,0.000169613000000,0.008059516000000,0.000000000000000,0.339081344000000,1870,,,,
다사82aa46ab,0.184210526000000,0.000000000000000,0,0.089552239000000,0.000000000000000,0.016260163000000,0.000000000000000,0.000000000000000,0.000885608000000,0.004959702000000,0.000000000000000,0.485924075000000,1509,,,,
